depto;desc_depto;mpio;desc_mpio;edata_year;desc_pp_1;porc_part_mesa_1;desc_pp_2;porc_part_mesa_2;desc_pp_3;porc_part_mesa_3;pres_pp_bwon;pres_pp_blost;coa_pp_bwon;coa_pp_blost;margin_pres;sample_pres
25;NORTE DE SAN;4;ABREGO;2011;PARTIDO CAMBIO RADICAL;39.46922163812108;PARTIDO CONSERVADOR COLOMBIANO;31.973885026284556;NA;NA;0;0;1;1;NA;0
25;NORTE DE SAN;7;ARBOLEDAS;2011;PARTIDO CONSERVADOR COLOMBIANO;58.529688972667294;PARTIDO CAMBIO RADICAL;35.061262959472195;NA;NA;0;0;1;1;NA;0
25;NORTE DE SAN;10;BOCHALEMA;2011;PARTIDO LIBERAL COLOMBIANO;53.29029053886267;PARTIDO SOCIAL DE UNIDAD NACIONAL;43.431835112987336;NA;NA;0;1;1;1;-9.858455425875334;1
25;NORTE DE SAN;13;BUCARASICA;2011;PARTIDO CONSERVADOR COLOMBIANO;36.726411903956716;PARTIDO VERDE;36.48968549205275;NA;NA;0;0;1;0;NA;0
25;NORTE DE SAN;16;CACOTA;2011;PARTIDO CONSERVADOR COLOMBIANO;52.03619909502263;PARTIDO LIBERAL COLOMBIANO;35.0355526826115;NA;NA;0;0;1;1;NA;0
25;NORTE DE SAN;19;CACHIRA;2011;PARTIDO CONSERVADOR COLOMBIANO;27.298291152930997;PARTIDO SOCIAL DE UNIDAD NACIONAL;24.053644819381354;NA;NA;0;1;1;1;-3.2446463335496425;1
25;NORTE DE SAN;22;CONVENCION;2011;PARTIDO CONSERVADOR COLOMBIANO;57.70756796473181;POLO DEMOCRATICO ALTERNATIVO;38.60396767083027;NA;NA;0;0;1;0;NA;0
25;NORTE DE SAN;25;CUCUTILLA;2011;PARTIDO SOCIAL DE UNIDAD NACIONAL;53.116531165311656;PARTIDO CONSERVADOR COLOMBIANO;42.71988174427199;NA;NA;1;0;1;1;10.396649421039669;0
25;NORTE DE SAN;28;CHINACOTA;2011;PARTIDO VERDE;40.23226876814599;PARTIDO SOCIAL DE UNIDAD NACIONAL;21.9964053643025;NA;NA;0;1;0;1;-18.235863403843492;0
25;NORTE DE SAN;31;CHITAGA;2011;PARTIDO SOCIAL DE UNIDAD NACIONAL;39.772487887086584;PARTIDO LIBERAL COLOMBIANO;32.52580577206657;NA;NA;1;0;1;1;7.246682115020015;1
25;NORTE DE SAN;34;DURANIA;2011;PARTIDO VERDE;41.81146025878004;PARTIDO SOCIAL DE UNIDAD NACIONAL;29.57486136783734;NA;NA;0;1;0;1;-12.236598890942698;0
25;NORTE DE SAN;36;EL TARRA;2011;MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA;49.739231214989374;POLO DEMOCRATICO ALTERNATIVO;44.678385165153564;NA;NA;0;0;0;0;NA;0
25;NORTE DE SAN;37;EL CARMEN;2011;PARTIDO SOCIAL DE UNIDAD NACIONAL;51.06155218554862;PARTIDO LIBERAL COLOMBIANO;42.3907225691347;NA;NA;1;0;1;1;8.670829616413918;1
25;NORTE DE SAN;38;EL ZULIA;2011;PAR. CAMBIO RADICAL Y PAR. LIBERAL COLOMBIANO;53.29803853497657;PARTIDO SOCIAL DE UNIDAD NACIONAL;23.884742232251348;NA;NA;0;1;1;1;-29.41329630272522;0
25;NORTE DE SAN;40;GRAMALOTE;2011;PARTIDO CAMBIO RADICAL;40.62399485365069;PARTIDO SOCIAL DE UNIDAD NACIONAL;33.09745899002895;NA;NA;0;1;1;1;-7.526535863621746;1
25;NORTE DE SAN;43;HACARI;2011;PARTIDO ALIANZA SOCIAL INDEPENDIENTE;42.51596122014661;MOVIMIENTO POLITICO AFROVIDES;26.909434854575547;NA;NA;0;0;0;0;NA;0
25;NORTE DE SAN;46;HERRAN;2011;PARTIDO CONSERVADOR COLOMBIANO;81.85785536159601;NA;NA;NA;NA;0;0;1;0;NA;0
25;NORTE DE SAN;49;LABATECA;2011;PARTIDO SOCIAL DE UNIDAD NACIONAL;57.676079195066535;PARTIDO LIBERAL COLOMBIANO;39.24050632911392;NA;NA;1;0;1;1;18.435572865952615;0
25;NORTE DE SAN;51;LA ESPERANZA;2011;PARTIDO CONSERVADOR COLOMBIANO;48.97378581589108;PARTIDO SOCIAL DE UNIDAD NACIONAL;48.18126397073765;NA;NA;0;1;1;1;-0.7925218451534235;1
25;NORTE DE SAN;52;LA PLAYA;2011;PARTIDO CONSERVADOR COLOMBIANO;54.08266129032258;PARTIDO ALIANZA SOCIAL INDEPENDIENTE;42.61592741935484;NA;NA;0;0;1;0;NA;0
25;NORTE DE SAN;54;LOS PATIOS;2011;G.S.C LOS PATIOS SOMOS TODOS;47.376177541466795;PARTIDO SOCIAL DE UNIDAD NACIONAL;42.95208923308097;NA;NA;0;1;0;1;-4.4240883083858265;1
25;NORTE DE SAN;55;LOURDES;2011;PARTIDO CONSERVADOR COLOMBIANO;55.46410608139003;PARTIDO CAMBIO RADICAL;42.88980338363054;NA;NA;0;0;1;1;NA;0
25;NORTE DE SAN;58;MUTISCUA;2011;PARTIDO CONSERVADOR COLOMBIANO;76.9928400954654;PARTIDO SOCIAL DE UNIDAD NACIONAL;18.997613365155132;NA;NA;0;1;1;1;-57.995226730310264;0
25;NORTE DE SAN;61;OCANA;2011;MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA;30.647999195656546;PARTIDO VERDE;26.82988135934044;NA;NA;0;0;0;0;NA;0
25;NORTE DE SAN;64;PAMPLONA;2011;PARTIDO CONSERVADOR COLOMBIANO;48.121013618341664;PARTIDO CAMBIO RADICAL;20.86278227891743;NA;NA;0;0;1;1;NA;0
25;NORTE DE SAN;67;PAMPLONITA;2011;PARTIDO CONSERVADOR COLOMBIANO;62.25000000000001;PARTIDO SOCIAL DE UNIDAD NACIONAL;32.92857142857143;NA;NA;0;1;1;1;-29.321428571428577;0
25;NORTE DE SAN;69;PUERTO SANTANDER;2011;MOVIMIENTO POLITICO AFROVIDES;38.698010849909586;PARTIDO CONSERVADOR COLOMBIANO;31.374321880650996;NA;NA;0;0;0;1;NA;0
25;NORTE DE SAN;70;RAGONVALIA;2011;PARTIDO ALIANZA SOCIAL INDEPENDIENTE;46.47160068846816;PARTIDO SOCIAL DE UNIDAD NACIONAL;37.762478485370046;NA;NA;0;1;0;1;-8.709122203098111;1
25;NORTE DE SAN;73;SALAZAR;2011;PARTIDO SOCIAL DE UNIDAD NACIONAL;59.886547811993516;PARTIDO CONSERVADOR COLOMBIANO;36.426256077795784;NA;NA;1;0;1;1;23.46029173419773;0
25;NORTE DE SAN;76;SAN CALIXTO;2011;POLO DEMOCRATICO ALTERNATIVO;55.463008329250364;PARTIDO ALIANZA SOCIAL INDEPENDIENTE;41.523762861342476;NA;NA;0;0;0;0;NA;0
25;NORTE DE SAN;79;SAN CAYETANO;2011;PARTIDO LIBERAL COLOMBIANO;39.693593314763234;PARTIDO SOCIAL DE UNIDAD NACIONAL;38.77437325905292;NA;NA;0;1;1;1;-0.9192200557103121;1
25;NORTE DE SAN;82;SANTIAGO;2011;PARTIDO SOCIAL DE UNIDAD NACIONAL;52.97790585975024;PARTIDO CONSERVADOR COLOMBIANO;44.428434197886645;NA;NA;1;0;1;1;8.549471661863592;1
25;NORTE DE SAN;85;SARDINATA;2011;PARTIDO CONSERVADOR COLOMBIANO;52.46273106738223;PARTIDO CAMBIO RADICAL;28.133571854502087;NA;NA;0;0;1;1;NA;0
25;NORTE DE SAN;88;SILOS;2011;PARTIDO CAMBIO RADICAL;49.67785690064429;PARTIDO SOCIAL DE UNIDAD NACIONAL;46.625974906748056;NA;NA;0;1;1;1;-3.051881993896231;1
25;NORTE DE SAN;91;TEORAMA;2011;PARTIDO ALIANZA SOCIAL INDEPENDIENTE;49.44325063488963;PARTIDO VERDE;41.375268607149835;NA;NA;0;0;0;0;NA;0
25;NORTE DE SAN;93;TIBU;2011;PARTIDO CAMBIO RADICAL;44.12685668406262;PARTIDO CONSERVADOR COLOMBIANO;23.083099156965076;NA;NA;0;0;1;1;NA;0
25;NORTE DE SAN;94;TOLEDO;2011;PARTIDO CAMBIO RADICAL;54.331523144556506;PARTIDO CONSERVADOR COLOMBIANO;22.627359710369795;NA;NA;0;0;1;1;NA;0
25;NORTE DE SAN;97;VILLA CARO;2011;PARTIDO CONSERVADOR COLOMBIANO;49.33117146331577;PARTIDO SOCIAL DE UNIDAD NACIONAL;48.8447507093636;NA;NA;0;1;1;1;-0.4864207539521672;1
25;NORTE DE SAN;100;VILLA DEL ROSARIO;2011;PARTIDO SOCIAL DE UNIDAD NACIONAL;39.91158825386801;PARTIDO LIBERAL COLOMBIANO - CAMBIO RADICAL;34.40164193242817;NA;NA;1;0;1;1;5.509946321439841;1
26;QUINDIO;1;ARMENIA;2011;PARTIDO LIBERAL COLOMBIANO;34.93541311235681;G.S.C ARMENIA AVANZA FIRME;33.58355674709562;NA;NA;0;0;1;0;NA;0
26;QUINDIO;5;BUENAVISTA;2011;PARTIDO CONSERVADOR COLOMBIANO;52.291917973462;PARTIDO CAMBIO RADICAL;44.993968636911944;NA;NA;0;0;1;1;NA;0
26;QUINDIO;10;CALARCA;2011;PARTIDO SOCIAL DE UNIDAD NACIONAL;47.46445935134469;MIRA;18.0195704351037;NA;NA;1;0;1;0;29.444888916240995;0
26;QUINDIO;20;CIRCASIA;2011;CIRCASIA UNIDA;37.57570729279018;PARTIDO LIBERAL COLOMBIANO;27.155065129013522;NA;NA;0;0;0;1;NA;0
26;QUINDIO;25;CORDOBA;2011;PARTIDO SOCIAL DE UNIDAD NACIONAL;49.469722887444405;PARTIDO CAMBIO RADICAL;25.932261375299348;NA;NA;1;0;1;1;23.537461512145057;0
26;QUINDIO;30;FILANDIA;2011;PARTIDO VERDE;32.60577568838146;PARTIDO CAMBIO RADICAL;22.88448623237072;NA;NA;0;0;0;1;NA;0
26;QUINDIO;40;GENOVA;2011;PARTIDO CONSERVADOR COLOMBIANO;27.414634146341466;PARTIDO CAMBIO RADICAL;25.34146341463415;NA;NA;0;0;1;1;NA;0
26;QUINDIO;50;LA TEBAIDA;2011;MOVIMIENTO POLITICO AFROVIDES;25.366960234854552;PARTIDO LIBERAL COLOMBIANO;19.182012276487857;NA;NA;0;0;0;1;NA;0
26;QUINDIO;60;MONTENEGRO;2011;PARTIDO LIBERAL COLOMBIANO;40.59618756717009;PARTIDO CAMBIO RADICAL;33.463431189546924;NA;NA;0;0;1;1;NA;0
26;QUINDIO;70;PIJAO;2011;PARTIDO ALIANZA SOCIAL INDEPENDIENTE;62.47538677918425;PARTIDO CONSERVADOR COLOMBIANO;34.0084388185654;NA;NA;0;0;0;1;NA;0
26;QUINDIO;80;QUIMBAYA;2011;PARTIDO LIBERAL COLOMBIANO;41.198768064439705;PARTIDO ALIANZA SOCIAL INDEPENDIENTE;35.7379767827529;NA;NA;0;0;1;0;NA;0
26;QUINDIO;90;SALENTO;2011;G.S.C SALENTO FIRME;51.65252997952617;PARTIDO SOCIAL DE UNIDAD NACIONAL;44.954665106756366;NA;NA;0;1;0;1;-6.697864872769806;1
27;SANTANDER;1;BUCARAMANGA;2011;PARTIDO LIBERAL COLOMBIANO;49.778885185307416;PARTIDO DE LA U - PARTIDO CONSERVADOR COLOMBIANO;26.888139005313356;NA;NA;0;1;1;1;-22.89074617999406;0
27;SANTANDER;4;AGUADA;2011;PARTIDO CONSERVADOR COLOMBIANO;48.04270462633452;PARTIDO SOCIAL DE UNIDAD NACIONAL;45.996441281138786;NA;NA;0;1;1;1;-2.046263345195733;1
27;SANTANDER;7;ALBANIA;2011;PARTIDO CONSERVADOR COLOMBIANO Y CAMBIO RADICAL;50.29787234042553;PARTIDO SOCIAL DE UNIDAD NACIONAL;47.14893617021277;NA;NA;0;1;1;1;-3.1489361702127567;1
27;SANTANDER;10;ARATOCA;2011;PIN - CAMBIO RADICAL;39.49968467521548;PARTIDO SOCIAL DE UNIDAD NACIONAL;28.631490435148205;NA;NA;0;1;1;1;-10.868194240067272;0
27;SANTANDER;13;BARBOSA;2011;PARTIDO SOCIAL DE UNIDAD NACIONAL;41.22221457573463;PARTIDO ALIANZA SOCIAL INDEPENDIENTE;30.5140733604019;NA;NA;1;0;1;0;10.708141215332734;0
27;SANTANDER;16;BARICHARA;2011;G.S.C  EN BARICHARA EL PROGRESO CONTINUA;65.15291936978684;G.S.C POR BARICHARA UNIDO Y PROSPERO;30.88507877664504;NA;NA;0;0;0;0;NA;0
27;SANTANDER;19;BARRANCABERMEJA;2011;G.S.C MOVIMIENTO CIUDAD FUTURO;51.53564616732821;PARTIDO LIBERAL COLOMBIANO;25.643589875766793;NA;NA;0;0;0;1;NA;0
27;SANTANDER;22;BETULIA;2011;G.S.C BETULIA SOMOS TODOS;40.637745643307376;PARTIDO SOCIAL DE UNIDAD NACIONAL;26.436781609195403;NA;NA;0;1;0;1;-14.200964034111973;0
27;SANTANDER;25;BOLIVAR;2011;PARTIDO CONSERVADOR COLOMBIANO;52.58874458874458;PARTIDO SOCIAL DE UNIDAD NACIONAL;44.658008658008654;NA;NA;0;1;1;1;-7.930735930735928;1
27;SANTANDER;28;CABRERA;2011;PARTIDO ALIANZA SOCIAL INDEPENDIENTE;50.62208398133748;PARTIDO CONSERVADOR COLOMBIANO;45.023328149300156;NA;NA;0;0;0;1;NA;0
27;SANTANDER;31;CALIFORNIA;2011;PARTIDO SOCIAL DE UNIDAD NACIONAL;38.057948316366485;PARTIDO CONSERVADOR COLOMBIANO;24.74549725920125;NA;NA;1;0;1;1;13.312451057165234;0
27;SANTANDER;34;CAPITANEJO;2011;PARTIDO CONSERVADOR COLOMBIANO;50.64474532559638;PARTIDO CAMBIO RADICAL;27.466150870406192;NA;NA;0;0;1;1;NA;0
27;SANTANDER;37;CARCASI;2011;COALICION PAR. LIBERAL COL. - PAR. CAMBIO RADICAL;42.80359820089955;PARTIDO SOCIAL DE UNIDAD NACIONAL;27.886056971514243;NA;NA;0;1;1;1;-14.917541229385307;0
27;SANTANDER;40;CEPITA;2011;PARTIDO DE INTEGRACION NACIONAL;70.4895104895105;PARTIDO LIBERAL COLOMBIANO;27.482517482517483;NA;NA;0;0;0;1;NA;0
27;SANTANDER;43;CERRITO;2011;PARTIDO CAMBIO RADICAL;56.91724573594441;TODOS UNIDOS POR UN CERRITO INCLUYENTE;39.03979785217941;NA;NA;0;0;1;0;NA;0
27;SANTANDER;45;CIMITARRA;2011;PARTIDO LIBERAL COLOMBIANO;48.969263053943955;PARTIDO SOCIAL DE UNIDAD NACIONAL;41.39612393531662;NA;NA;0;1;1;1;-7.573139118627331;1
27;SANTANDER;46;CONCEPCION;2011;PARTIDO SOCIAL DE UNIDAD NACIONAL;49.740140629776825;PARTIDO DE INTEGRACION NAL. PIN - PARTIDO  ASI;26.53622745337817;NA;NA;1;0;1;0;23.203913176398654;0
27;SANTANDER;49;CONFINES;2011;PARTIDO LIBERAL COLOMBIANO;62.840236686390526;PARTIDO CONSERVADOR COLOMBIANO;32.9585798816568;NA;NA;0;0;1;1;NA;0
27;SANTANDER;52;CONTRATACION;2011;PARTIDO SOCIAL DE UNIDAD NACIONAL;28.98158179848321;PARTIDO VERDE;28.43986998916576;NA;NA;1;0;1;0;0.541711809317448;1
27;SANTANDER;55;COROMORO;2011;PARTIDO SOCIAL DE UNIDAD NACIONAL;47.547905164014296;PARTIDO DE INTEGRACION NACIONAL;25.36537836960052;NA;NA;1;0;1;0;22.182526794413775;0
27;SANTANDER;58;CURITI;2011;G.S.C TODOS UNIDOS POR CURITI;33.46806790622473;PARTIDO SOCIAL DE UNIDAD NACIONAL;33.322554567502024;NA;NA;0;1;0;1;-0.14551333872270789;1
27;SANTANDER;61;CHARALA;2011;PARTIDO SOCIAL DE UNIDAD NACIONAL;41.30434782608695;G.S.C UNIDOS PODEMOS MAS;27.381713554987215;NA;NA;1;0;1;0;13.922634271099739;0
27;SANTANDER;64;CHARTA;2011;PARTIDO CAMBIO RADICAL;52.430278884462155;PARTIDO CONSERVADOR COLOMBIANO;45.2589641434263;NA;NA;0;0;1;1;NA;0
27;SANTANDER;67;CHIMA;2011;PARTIDO CAMBIO RADICAL;51.04740904079382;PARTIDO LIBERAL COLOMBIANO;46.63726571113561;NA;NA;0;0;1;1;NA;0
27;SANTANDER;70;CHIPATA;2011;PARTIDO ALIANZA SOCIAL INDEPENDIENTE;55.686803914951064;PARTIDO LIBERAL COLOMBIANO;42.49071886601418;NA;NA;0;0;0;1;NA;0
27;SANTANDER;71;EL CARMEN DE CHUCURI;2011;PARTIDO SOCIAL DE UNIDAD NACIONAL;58.951226388497325;PARTIDO LIBERAL COLOMBIANO;30.293205525796445;NA;NA;1;0;1;1;28.65802086270088;0
27;SANTANDER;73;EL GUACAMAYO;2011;PARTIDO CAMBIO RADICAL;59.80985306828004;PARTIDO CONSERVADOR COLOMBIANO;35.177182368193606;NA;NA;0;0;1;1;NA;0
27;SANTANDER;74;EL PLAYON;2011;PARTIDO SOCIAL DE UNIDAD NACIONAL;50.678802838630055;PARTIDO CONSERVADOR COLOMBIANO Y CAMBIO RADICAL;29.234804072817035;NA;NA;1;0;1;1;21.44399876581302;0
27;SANTANDER;75;EL PENON;2011;PAR. CAMBIO RADICAL - PAR. INTEGRACION NACIONAL;53.9622641509434;PARTIDO CONSERVADOR COLOMBIANO;43.0188679245283;NA;NA;0;0;1;1;NA;0
27;SANTANDER;76;ENCINO;2011;PARTIDO LIBERAL COLOMBIANO;51.16883116883116;PARTIDO SOCIAL DE UNIDAD NACIONAL;47.01298701298701;NA;NA;0;1;1;1;-4.15584415584415;1
27;SANTANDER;79;ENCISO;2011;COALICION PARTIDO DE LA  U  Y CONSERVADOR;58.63708399366085;PARTIDO DE INTEGRACION NACIONAL;39.77812995245642;NA;NA;1;0;1;0;18.858954041204434;0
27;SANTANDER;80;FLORIAN;2011;PARTIDO CAMBIO RADICAL;61.22797043774872;PARTIDO LIBERAL COLOMBIANO;36.46958499147242;NA;NA;0;0;1;1;NA;0
27;SANTANDER;82;FLORIDABLANCA;2011;PARTIDO CONSERVADOR COLOMBIANO Y PARTIDO VERDE;37.054866198235906;PARTIDO LIBERAL COLOMBIANO;20.7405192604774;NA;NA;0;0;1;1;NA;0
27;SANTANDER;85;GALAN;2011;PARTIDO VERDE;47.85310734463277;PARTIDO SOCIAL DE UNIDAD NACIONAL;36.94915254237288;NA;NA;0;1;0;1;-10.90395480225989;0
27;SANTANDER;88;GAMBITA;2011;PARTIDO CAMBIO RADICAL;43.65393061045235;PARTIDO SOCIAL DE UNIDAD NACIONAL;41.63372859025033;NA;NA;0;1;1;1;-2.0202020202020208;1
27;SANTANDER;91;GIRON;2011;VASITO POR GIRON;41.53738399579758;MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA;22.626510243389948;NA;NA;0;0;0;0;NA;0
27;SANTANDER;94;GUACA;2011;PARTIDO LIBERAL COLOMBIANO;48.941869809804444;PARTIDO CONSERVADOR COLOMBIANO;29.54728100723279;NA;NA;0;0;1;1;NA;0
27;SANTANDER;97;GUADALUPE;2011;PARTIDO SOCIAL DE UNIDAD NACIONAL;49.56910309607405;PARTIDO CONSERVADOR COLOMBIANO Y CAMBIO RADICAL;48.00510692626875;NA;NA;1;0;1;1;1.5639961698053;1
27;SANTANDER;100;GUAPOTA;2011;PARTIDO CONSERVADOR COLOMBIANO;61.66328600405679;PARTIDO CAMBIO RADICAL;36.7816091954023;NA;NA;0;0;1;1;NA;0
27;SANTANDER;103;GUAVATA;2011;PARTIDO LIBERAL - PARTIDO CONSERVADOR - G.S.C UNIDOS LO HACEMOS MEJOR;51.86855670103093;PARTIDO SOCIAL DE UNIDAD NACIONAL;31.572164948453608;NA;NA;0;1;0;1;-20.296391752577325;0
27;SANTANDER;106;GUEPSA;2011;PARTIDO LIBERAL COLOMBIANO;52.36880466472304;PARTIDO SOCIAL DE UNIDAD NACIONAL;46.06413994169096;NA;NA;0;1;1;1;-6.304664723032076;1
27;SANTANDER;109;HATO;2011;PARTIDO CAMBIO RADICAL;62.78571428571429;PARTIDO LIBERAL COLOMBIANO;34.92857142857143;NA;NA;0;0;1;1;NA;0
27;SANTANDER;112;JESUS MARIA;2011;PARTIDO CONSERVADOR COLOMBIANO Y CAMBIO RADICAL;60.78697421981004;PARTIDO LIBERAL COLOMBIANO;35.95658073270013;NA;NA;0;0;1;1;NA;0
27;SANTANDER;115;JORDAN;2011;PARTIDO CONSERVADOR COLOMBIANO;54.406580493537014;PARTIDO DE INTEGRACION NACIONAL;44.30082256169213;NA;NA;0;0;1;0;NA;0
27;SANTANDER;118;LA PAZ;2011;PARTIDO CAMBIO RADICAL;49.065579340808696;PARTIDO SOCIAL DE UNIDAD NACIONAL;48.18212708120965;NA;NA;0;1;1;1;-0.8834522595990464;1
27;SANTANDER;119;LA BELLEZA;2011;PARTIDO CONSERVADOR COLOMBIANO;48.96142433234421;COALICION PAR. CAMBIO RADICAL Y PAR. DE LA  U;47.100080927974105;NA;NA;0;1;1;1;-1.8613434043701034;1
27;SANTANDER;120;LANDAZURI;2011;PARTIDO CAMBIO RADICAL;39.59349593495935;PARTIDO LIBERAL COLOMBIANO;37.72357723577236;NA;NA;0;0;1;1;NA;0
27;SANTANDER;121;LEBRIJA;2011;PARTIDO SOCIAL DE UNIDAD NACIONAL;30.207010764559755;PARTIDO LIBERAL COLOMBIANO;28.777256417333703;NA;NA;1;0;1;1;1.4297543472260514;1
27;SANTANDER;124;LOS SANTOS;2011;G.S.C MOVIMIENTO UNIDOS POR EL PUEBLO;43.664438077045524;PARTIDO LIBERAL COLOMBIANO;28.36676217765043;NA;NA;0;0;0;1;NA;0
27;SANTANDER;127;MACARAVITA;2011;PARTIDO CONSERVADOR COLOMBIANO;45.716244002741604;PARTIDO LIBERAL COLOMBIANO;29.061000685400963;NA;NA;0;0;1;1;NA;0
27;SANTANDER;130;MALAGA;2011;PARTIDO CAMBIO RADICAL Y PARTIDO CONSERVADOR;39.510022271714924;PARTIDO SOCIAL DE UNIDAD NACIONAL;32.01559020044543;NA;NA;0;1;1;1;-7.494432071269493;1
27;SANTANDER;133;MATANZA;2011;G.S.C UNIDOS PARA DEFENDER LO NUESTRO;46.85918428103602;PARTIDO DE LA U - PARTIDO CONSERVADOR COLOMBIANO;43.40577552843108;NA;NA;0;1;0;1;-3.4534087526049433;1
27;SANTANDER;136;MOGOTES;2011;PARTIDO CONSERVADOR COLOMBIANO;35.408639221253296;PARTIDO CAMBIO RADICAL;28.57432569458528;NA;NA;0;0;1;1;NA;0
27;SANTANDER;139;MOLAGAVITA;2011;PARTIDO DE INTEGRACION NACIONAL;51.34240529606473;PARTIDO CONSERVADOR COLOMBIANO Y CAMBIO RADICAL;47.039352703199704;NA;NA;0;0;0;1;NA;0
27;SANTANDER;142;OCAMONTE;2011;PARTIDO CONSERVADOR COLOMBIANO;48.79559532002753;PARTIDO LIBERAL COLOMBIANO;36.992429456297316;NA;NA;0;0;1;1;NA;0
27;SANTANDER;145;OIBA;2011;PARTIDO SOCIAL DE UNIDAD NACIONAL;54.2574620032961;PARTIDO LIBERAL COLOMBIANO;29.207104925837758;NA;NA;1;0;1;1;25.05035707745834;0
27;SANTANDER;148;ONZAGA;2011;PARTIDO SOCIAL DE UNIDAD NACIONAL;60.08339651250948;PARTIDO CONSERVADOR COLOMBIANO;36.46702047005307;NA;NA;1;0;1;1;23.61637604245641;0
27;SANTANDER;151;PALMAR;2011;COALICION PAR. LIBERAL COL. - PAR. CAMBIO RADICAL;51.66835187057634;PARTIDO SOCIAL DE UNIDAD NACIONAL;46.61274014155713;NA;NA;0;1;1;1;-5.055611729019205;1
27;SANTANDER;154;PALMAS DEL SOCORRO;2011;PARTIDO CONSERVADOR COLOMBIANO;55.1094890510949;PAR. CAMBIO RADICAL - PAR. INTEGRACION NACIONAL;41.30170316301703;NA;NA;0;0;1;1;NA;0
27;SANTANDER;157;PARAMO;2011;PARTIDO LIBERAL - PARTIDO CONSERVADOR COLOMBIANO - PARTIDO CAMBIO RADICAL;53.672316384180796;PARTIDO DE INTEGRACION NACIONAL;45.23809523809524;NA;NA;0;0;0;0;NA;0
27;SANTANDER;160;PIEDECUESTA;2011;PARTIDO CONSERVADOR COLOMBIANO - PARTIDO CAMBIO RADICAL - MIO - PARTIDO DE LA U - ALIANZA VERDE -;47.452414864689885;PARTIDO LIBERAL COLOMBIANO;45.633173637187625;NA;NA;1;0;0;1;1.8192412275022605;1
27;SANTANDER;163;PINCHOTE;2011;PARTIDO DE INTEGRACION NACIONAL;40.61096136567834;PARTIDO LIBERAL COLOMBIANO;31.940700808625337;NA;NA;0;0;0;1;NA;0
27;SANTANDER;166;PUENTE NACIONAL;2011;PARTIDO CAMBIO RADICAL;36.77213507045998;PARTIDO CONSERVADOR COLOMBIANO;36.00106354692901;NA;NA;0;0;1;1;NA;0
27;SANTANDER;167;PUERTO PARRA;2011;PARTIDO DE INTEGRACION NACIONAL;49.857999368886084;PARTIDO LIBERAL COLOMBIANO;44.30419690754181;NA;NA;0;0;0;1;NA;0
27;SANTANDER;169;PUERTO WILCHES;2011;PARTIDO DE INTEGRACION NACIONAL;23.26210628555571;G.S.C UNIDAD DE GOBIERNO;22.51283474399889;NA;NA;0;0;0;0;NA;0
27;SANTANDER;172;RIONEGRO;2011;PARTIDO CAMBIO RADICAL;46.383056752544235;PARTIDO DE INTEGRACION NACIONAL;27.771156138259833;NA;NA;0;0;1;0;NA;0
27;SANTANDER;174;SABANA DE TORRES;2011;PARTIDO CAMBIO RADICAL;31.223033521407235;PARTIDO DE INTEGRACION NACIONAL;30.51775638898108;NA;NA;0;0;1;0;NA;0
27;SANTANDER;175;SAN ANDRES;2011;PARTIDO DE INTEGRACION NACIONAL;32.007615823989845;PARTIDO CONSERVADOR COLOMBIANO;28.495874762005503;NA;NA;0;0;0;1;NA;0
27;SANTANDER;178;SAN BENITO;2011;PARTIDO CAMBIO RADICAL;52.868068833652;PARTIDO SOCIAL DE UNIDAD NACIONAL;30.736137667304014;NA;NA;0;1;1;1;-22.13193116634799;0
27;SANTANDER;181;SAN GIL;2011;PARTIDO CONSERVADOR COLOMBIANO - PARTIDO VERDE - PARTIDO CAMBIO RADICAL - PARTIDO DE INTEGRACION NACIONAL - G.S.C POR EL SAN GIL QUE MERECEMOS;44.41486093474788;PARTIDO SOCIAL DE UNIDAD NACIONAL;24.56887723753738;NA;NA;0;1;0;1;-19.8459836972105;0
27;SANTANDER;184;SAN JOAQUIN;2011;PARTIDO CONSERVADOR COLOMBIANO;52.18978102189781;PARTIDO SOCIAL DE UNIDAD NACIONAL;46.10705596107056;NA;NA;0;1;1;1;-6.082725060827251;1
27;SANTANDER;187;SAN JOSE DE MIRANDA;2011;PARTIDO DE INTEGRACION NACIONAL;56.974393530997304;PARTIDO SOCIAL DE UNIDAD NACIONAL;41.74528301886792;NA;NA;0;1;0;1;-15.229110512129381;0
27;SANTANDER;190;SAN MIGUEL;2011;PARTIDO SOCIAL DE UNIDAD NACIONAL;46.872898453261605;PARTIDO ALIANZA SOCIAL INDEPENDIENTE;34.095494283792874;NA;NA;1;0;1;0;12.777404169468731;0
27;SANTANDER;193;SAN VICENTE DE CHUCURI;2011;PARTIDO SOCIAL DE UNIDAD NACIONAL;51.671365283930726;MOVIMIENTO DE INCLUSION Y OPORTUNIDADES;32.68223922674184;NA;NA;1;0;1;0;18.989126057188884;0
27;SANTANDER;194;SANTA HELENA DEL OPON;2011;PARTIDO SOCIAL DE UNIDAD NACIONAL;47.91863765373699;PARTIDO CAMBIO RADICAL;29.754020813623463;NA;NA;1;0;1;1;18.164616840113524;0
